adults,children,stays_in_weekend_nights,stays_in_week_nights,meal,required_car_parking_spaces,reserved_room_type,lead_time,arrival_date_year,arrival_date_month,arrival_date_day_of_month,market_segment,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,adr,total_of_special_requests,reservation_status,faixa_preco
2,0.0,2,4,BB,0,A,1,2016,August,28,Direct,0,0,0,161.0,0,Check-Out,Luxo
2,0.0,0,3,BB,1,A,2,2016,August,31,Online TA,0,0,0,150.0,1,Check-Out,Luxo
2,0.0,0,1,BB,1,A,1,2016,September,2,Online TA,0,0,0,161.0,1,Check-Out,Luxo
3,0.0,2,5,BB,0,F,207,2016,August,27,Offline TA/TO,0,0,0,152.28,2,Check-Out,Luxo
2,0.0,0,2,BB,0,A,6,2016,September,1,Online TA,0,0,0,159.0,2,Check-Out,Luxo
2,0.0,2,5,BB,0,A,160,2016,August,27,Online TA,0,0,0,113.91,0,Check-Out,Premium
2,0.0,1,5,HB,0,A,132,2016,August,29,Online TA,0,0,0,193.5,1,Check-Out,Luxo
2,0.0,0,1,BB,1,E,0,2016,September,3,Direct,0,0,0,181.0,0,Check-Out,Luxo
2,0.0,0,3,BB,0,A,27,2016,September,1,Online TA,0,0,0,191.0,1,Check-Out,Luxo
2,0.0,0,1,BB,0,D,1,2016,September,3,Direct,0,0,0,154.0,1,Check-Out,Luxo
2,0.0,0,2,BB,1,G,16,2016,September,2,Direct,0,0,0,209.1,1,Check-Out,Luxo
2,0.0,0,3,BB,0,A,171,2016,September,1,Direct,0,0,0,132.6,0,Check-Out,Premium
2,0.0,0,3,BB,1,A,171,2016,September,1,Direct,0,0,0,132.6,0,Check-Out,Premium
2,1.0,0,3,BB,1,G,9,2016,September,1,Direct,0,0,0,221.0,0,Check-Out,Luxo
2,0.0,0,3,BB,0,A,49,2016,September,1,Online TA,0,0,0,189.33,1,Check-Out,Luxo
2,0.0,2,5,HB,0,D,84,2016,August,28,Online TA,0,0,0,213.14,0,Check-Out,Luxo
2,0.0,2,5,HB,0,D,84,2016,August,28,Online TA,0,0,0,225.14,2,Check-Out,Luxo
2,0.0,0,3,BB,0,A,36,2016,September,1,Online TA,0,0,0,189.0,0,Check-Out,Luxo
2,0.0,0,1,BB,0,D,1,2016,September,3,Online TA,0,0,0,164.0,0,Check-Out,Luxo
2,0.0,0,2,HB,1,A,6,2016,September,2,Online TA,0,0,0,159.07,2,Check-Out,Luxo
1,1.0,0,2,HB,0,A,6,2016,September,2,Online TA,0,0,0,156.85,2,Check-Out,Luxo
2,0.0,0,1,BB,1,D,0,2016,September,3,Online TA,0,0,0,176.0,1,Check-Out,Luxo
2,0.0,1,5,BB,1,A,154,2016,August,29,Online TA,0,0,0,161.5,3,Check-Out,Luxo
2,0.0,0,2,HB,1,D,2,2016,September,2,Direct,0,0,0,189.6,0,Check-Out,Luxo
2,0.0,0,1,BB,0,A,0,2016,September,3,Direct,0,0,0,179.0,0,Check-Out,Luxo
2,0.0,2,5,BB,0,D,228,2016,August,29,Offline TA/TO,0,0,0,86.0,1,Check-Out,Padrão
2,0.0,1,3,BB,0,F,24,2016,September,1,Online TA,0,0,0,164.78,2,Check-Out,Luxo
1,0.0,1,2,BB,1,A,6,2016,September,2,Online TA,0,0,0,162.0,2,Check-Out,Luxo
1,0.0,1,2,BB,0,A,6,2016,September,2,Online TA,0,0,0,150.0,2,Check-Out,Luxo
2,0.0,1,3,BB,0,A,190,2016,September,1,Offline TA/TO,0,0,0,87.68,0,Check-Out,Padrão
2,0.0,2,5,BB,0,E,167,2016,August,29,Online TA,0,0,0,123.47,0,Check-Out,Premium
2,0.0,1,5,BB,0,A,177,2016,August,30,Online TA,0,0,0,142.67,1,Check-Out,Luxo
2,0.0,2,5,BB,0,D,228,2016,August,29,Offline TA/TO,0,0,0,86.4,0,Check-Out,Padrão
3,1.0,1,3,BB,0,H,107,2016,September,1,Online TA,0,0,0,216.0,0,Check-Out,Luxo
2,0.0,1,4,BB,1,A,158,2016,August,31,Online TA,0,0,0,169.2,1,Check-Out,Luxo
2,0.0,1,4,BB,1,E,14,2016,August,31,Direct,0,0,0,197.0,2,Check-Out,Luxo
1,0.0,1,4,BB,0,E,14,2016,August,31,Direct,0,0,0,185.0,2,Check-Out,Luxo
2,0.0,1,3,BB,0,A,5,2016,September,1,Online TA,0,0,0,159.0,0,Check-Out,Luxo
1,0.0,3,6,HB,0,A,177,2016,August,27,Offline TA/TO,0,0,0,123.02,0,Check-Out,Premium
2,1.0,3,6,HB,0,A,177,2016,August,27,Offline TA/TO,0,0,0,139.02,0,Check-Out,Luxo
2,0.0,3,6,HB,0,A,176,2016,August,27,Direct,0,0,0,153.1,0,Check-Out,Luxo
2,0.0,1,1,BB,0,D,21,2016,September,3,Online TA,0,0,0,174.0,1,Check-Out,Luxo
3,1.0,1,3,BB,0,H,188,2016,September,1,Direct,0,0,0,173.0,1,Check-Out,Luxo
2,0.0,1,2,BB,0,D,27,2016,September,2,Direct,0,0,0,155.0,1,Check-Out,Luxo
2,0.0,1,4,HB,1,A,256,2016,August,31,Offline TA/TO,0,0,0,91.9,0,Check-Out,Padrão
2,0.0,1,1,BB,0,E,61,2016,September,3,Online TA,0,0,0,181.0,1,Check-Out,Luxo
2,0.0,1,3,BB,0,D,211,2016,September,1,Online TA,0,0,0,100.0,2,Check-Out,Premium
2,0.0,1,3,BB,0,D,211,2016,September,1,Online TA,0,0,0,100.0,2,Check-Out,Premium
2,0.0,1,3,BB,0,D,211,2016,September,1,Online TA,0,0,0,102.0,2,Check-Out,Premium
2,0.0,1,1,BB,0,A,4,2016,September,3,Direct,0,0,0,118.0,0,Check-Out,Premium
1,0.0,2,5,HB,0,D,185,2016,August,29,Offline TA/TO,0,0,0,101.6,1,Check-Out,Premium
2,0.0,2,5,HB,0,D,185,2016,August,29,Offline TA/TO,0,0,0,103.31,1,Check-Out,Premium
3,0.0,1,0,BB,1,E,237,2016,September,4,Direct,0,0,0,157.0,2,Check-Out,Luxo
2,0.0,2,5,BB,0,D,207,2016,August,29,Offline TA/TO,0,0,0,75.6,0,Check-Out,Padrão
2,0.0,1,1,BB,0,D,170,2016,September,3,Online TA,0,0,0,154.0,0,Check-Out,Luxo
2,1.0,2,5,HB,0,D,40,2016,August,29,Offline TA/TO,0,0,0,107.0,0,Check-Out,Premium
2,0.0,2,5,BB,0,E,189,2016,August,29,Online TA,0,0,0,168.71,1,Check-Out,Luxo
2,0.0,1,1,HB,0,D,229,2016,September,3,Direct,0,0,0,115.0,1,Check-Out,Premium
2,0.0,1,1,BB,0,E,211,2016,September,3,Online TA,0,0,0,94.4,2,Check-Out,Padrão
2,0.0,1,0,BB,0,C,0,2016,September,4,Direct,0,0,0,177.0,0,Check-Out,Luxo
2,0.0,1,1,BB,0,D,1,2016,September,3,Direct,0,0,0,183.5,2,Check-Out,Luxo
2,0.0,2,5,HB,0,E,276,2016,August,29,Offline TA/TO,0,0,0,114.2,0,Check-Out,Premium
2,0.0,1,3,BB,0,A,34,2016,September,1,Online TA,0,0,0,174.0,3,Check-Out,Luxo
2,0.0,1,3,BB,1,A,220,2016,September,1,Online TA,0,0,0,102.0,1,Check-Out,Premium
2,0.0,2,3,BB,1,D,210,2016,September,1,Online TA,0,0,0,100.0,1,Check-Out,Premium
2,0.0,2,3,BB,0,E,210,2016,September,1,Online TA,0,0,0,132.0,1,Check-Out,Premium
2,0.0,2,3,BB,0,E,230,2016,September,1,Direct,0,0,0,97.75,2,Check-Out,Padrão
2,0.0,4,5,BB,0,E,222,2016,August,28,Online TA,0,0,0,95.94,1,Check-Out,Padrão
2,0.0,1,0,BB,1,D,0,2016,September,5,Direct,0,0,0,166.0,0,Check-Out,Luxo
2,0.0,2,4,HB,1,F,195,2016,August,31,Direct,0,0,0,187.5,0,Check-Out,Luxo
3,0.0,1,0,BB,1,H,0,2016,September,5,Direct,0,0,0,214.0,0,Check-Out,Luxo
2,0.0,2,3,HB,0,A,0,2016,September,1,Direct,0,0,0,153.0,0,Check-Out,Luxo
2,0.0,2,0,BB,1,A,15,2016,September,4,Online TA,0,0,0,171.0,1,Check-Out,Luxo
2,2.0,2,3,BB,1,G,24,2016,September,1,Direct,0,0,0,209.1,0,Check-Out,Luxo
2,0.0,2,2,BB,1,E,228,2016,September,2,Direct,0,0,0,111.75,0,Check-Out,Premium
2,0.0,2,1,BB,0,E,52,2016,September,3,Online TA,0,0,0,189.0,1,Check-Out,Luxo
2,0.0,1,0,BB,1,E,1,2016,September,5,Direct,0,0,0,181.0,2,Check-Out,Luxo
2,0.0,0,1,BB,1,A,1,2016,September,6,Direct,0,0,0,161.0,2,Check-Out,Luxo
2,0.0,2,2,BB,0,F,5,2016,September,3,Direct,0,0,0,170.1,0,Check-Out,Luxo
2,0.0,2,5,BB,0,D,226,2016,August,31,Online TA,0,0,0,78.23,1,Check-Out,Padrão
2,0.0,4,6,BB,0,D,218,2016,August,28,Offline TA/TO,0,0,0,68.0,1,Check-Out,Econômica
2,0.0,2,5,BB,0,D,95,2017,May,6,Offline TA/TO,1,0,1,50.85,1,Check-Out,Econômica
2,0.0,2,5,HB,1,A,34,2016,August,31,Direct,0,0,0,170.0,3,Check-Out,Luxo
2,0.0,2,5,HB,0,A,210,2016,August,31,Offline TA/TO,0,0,0,79.9,1,Check-Out,Padrão
2,0.0,2,5,BB,0,D,218,2016,August,31,Offline TA/TO,0,0,0,90.0,0,Check-Out,Padrão
2,0.0,2,4,HB,0,D,227,2016,September,1,Direct,0,0,0,115.0,1,Check-Out,Premium
3,0.0,2,2,BB,1,A,16,2016,September,3,Online TA,0,0,0,201.0,2,Check-Out,Luxo
3,0.0,0,3,BB,1,A,12,2016,September,7,Direct,0,0,0,176.1,2,Check-Out,Luxo
2,0.0,2,2,BB,0,D,180,2016,September,4,Offline TA/TO,0,0,0,77.6,2,Check-Out,Padrão
2,0.0,2,2,BB,0,A,151,2016,September,4,Online TA,0,0,0,139.5,1,Check-Out,Luxo
2,0.0,0,1,BB,0,A,2,2016,September,7,Corporate,0,0,0,122.0,0,Check-Out,Premium
2,0.0,2,2,BB,1,C,20,2016,September,4,Direct,0,0,0,187.5,1,Check-Out,Luxo
2,0.0,2,4,HB,0,E,186,2016,September,2,Direct,0,0,0,159.6,0,Check-Out,Luxo
2,0.0,2,5,HB,1,A,227,2016,September,1,Direct,0,0,0,117.0,1,Check-Out,Premium
2,0.0,2,2,HB,0,A,16,2016,September,4,Direct,0,0,0,189.1,2,Check-Out,Luxo
2,0.0,2,2,HB,1,A,16,2016,September,4,Direct,0,0,0,173.1,2,Check-Out,Luxo
2,0.0,2,5,HB,0,D,279,2016,September,1,Offline TA/TO,0,0,0,95.71,0,Check-Out,Padrão
2,1.0,2,4,BB,1,C,14,2016,September,2,Direct,0,0,0,187.5,2,Check-Out,Luxo
2,0.0,2,5,HB,0,D,279,2016,September,1,Offline TA/TO,0,0,0,95.71,0,Check-Out,Padrão
2,0.0,2,5,BB,0,F,211,2016,September,1,Direct,0,0,0,129.0,1,Check-Out,Premium
2,2.0,2,5,HB,0,C,241,2016,September,1,Direct,0,0,0,151.71,0,Check-Out,Luxo
2,0.0,1,2,HB,0,D,223,2016,September,5,Online TA,0,0,0,130.0,2,Check-Out,Premium
2,0.0,0,2,BB,1,G,170,2016,September,6,Direct,0,0,0,223.0,1,Check-Out,Luxo
2,0.0,0,1,BB,1,C,2,2016,September,8,Direct,0,0,0,199.0,1,Check-Out,Luxo
1,0.0,2,5,BB,0,A,231,2016,September,2,Offline TA/TO,0,0,0,54.7,1,Check-Out,Econômica
1,0.0,2,5,BB,0,A,231,2016,September,2,Offline TA/TO,0,0,0,52.7,1,Check-Out,Econômica
2,0.0,2,5,HB,0,A,3,2016,September,2,Offline TA/TO,0,0,0,100.0,0,Check-Out,Premium
2,0.0,2,5,BB,0,D,262,2016,September,2,Offline TA/TO,0,0,0,75.6,0,Check-Out,Padrão
2,0.0,2,5,HB,0,A,232,2016,September,2,Offline TA/TO,0,0,0,90.8,0,Check-Out,Padrão
2,0.0,2,5,BB,0,A,266,2016,September,2,Offline TA/TO,0,0,0,65.66,0,Check-Out,Econômica
2,0.0,0,1,BB,0,D,160,2016,September,8,Offline TA/TO,0,0,0,99.0,1,Check-Out,Premium
2,0.0,2,3,BB,0,A,264,2016,September,4,Online TA,0,0,0,29.0,0,Check-Out,Econômica
2,0.0,2,5,BB,0,A,241,2016,September,2,Offline TA/TO,0,0,0,66.8,0,Check-Out,Econômica
2,0.0,0,1,BB,1,A,0,2016,September,8,Direct,0,0,0,169.0,0,Check-Out,Luxo
2,0.0,0,2,HB,1,F,19,2016,September,7,Direct,0,0,0,221.1,0,Check-Out,Luxo
2,0.0,1,3,BB,1,A,11,2016,September,5,Online TA,0,0,0,171.0,1,Check-Out,Luxo
2,0.0,2,5,BB,0,A,177,2016,September,2,Online TA,0,0,0,131.0,3,Check-Out,Premium
2,0.0,1,3,BB,1,A,3,2016,September,5,Online TA,0,0,0,168.5,1,Check-Out,Luxo
1,0.0,2,3,HB,0,D,177,2016,September,4,Online TA,0,0,0,89.3,0,Check-Out,Padrão
2,0.0,2,3,BB,1,A,150,2016,September,4,Online TA,0,0,0,148.6,2,Check-Out,Luxo
3,0.0,2,3,HB,0,D,237,2016,September,4,Offline TA/TO,0,0,0,134.3,0,Check-Out,Premium
2,0.0,1,3,HB,0,E,6,2016,September,5,Direct,0,0,0,209.0,0,Check-Out,Luxo
2,0.0,2,6,HB,0,E,259,2016,September,2,Direct,0,0,0,146.75,0,Check-Out,Luxo
2,0.0,2,5,HB,0,A,229,2016,September,3,Offline TA/TO,0,0,0,79.9,0,Check-Out,Padrão
2,0.0,2,5,BB,0,A,247,2016,September,3,Online TA,0,0,0,81.0,1,Check-Out,Padrão
2,0.0,2,5,HB,0,A,232,2016,September,3,Offline TA/TO,0,0,0,79.9,0,Check-Out,Padrão
2,0.0,2,5,BB,0,A,232,2016,September,3,Offline TA/TO,0,0,0,66.23,0,Check-Out,Econômica
2,0.0,2,5,HB,0,E,226,2016,September,3,Offline TA/TO,0,0,0,113.6,1,Check-Out,Premium
3,0.0,2,5,HB,0,A,231,2016,September,3,Offline TA/TO,0,0,0,101.7,1,Check-Out,Premium
2,0.0,1,4,HB,1,A,250,2016,September,5,Online TA,0,0,0,132.0,1,Check-Out,Premium
2,0.0,0,1,BB,1,D,3,2016,September,9,Direct,0,0,0,159.6,0,Check-Out,Luxo
2,0.0,0,1,BB,0,E,0,2016,September,9,Direct,0,0,0,175.0,0,Check-Out,Luxo
2,0.0,0,2,BB,0,D,0,2016,November,10,Direct,1,0,1,78.0,0,Check-Out,Padrão
2,0.0,0,4,BB,1,A,4,2017,August,29,Online TA,1,0,2,196.5,2,Check-Out,Luxo
2,0.0,0,1,HB,0,D,0,2016,September,9,Direct,0,0,0,216.0,0,Check-Out,Luxo
2,0.0,0,2,BB,1,A,6,2016,September,8,Online TA,0,0,0,171.0,1,Check-Out,Luxo
2,0.0,0,1,BB,1,A,8,2016,September,10,Direct,0,0,0,171.0,1,Check-Out,Luxo
2,0.0,2,5,BB,1,D,252,2016,September,3,Online TA,0,0,0,102.0,2,Check-Out,Premium
2,0.0,2,5,BB,0,A,247,2016,September,3,Online TA,0,0,0,82.71,1,Check-Out,Padrão
2,0.0,1,4,BB,1,E,7,2016,September,5,Direct,0,0,0,163.1,1,Check-Out,Luxo
2,0.0,1,2,BB,0,G,24,2016,December,30,Direct,1,0,0,216.0,1,Check-Out,Luxo
2,0.0,1,4,BB,0,D,171,2016,September,5,Online TA,0,0,0,156.0,1,Check-Out,Luxo
2,0.0,1,4,BB,1,D,171,2016,September,5,Online TA,0,0,0,168.0,1,Check-Out,Luxo
2,0.0,2,5,Undefined,0,A,225,2016,September,3,Offline TA/TO,0,0,0,109.51,0,Check-Out,Premium
2,1.0,2,4,BB,0,F,25,2016,September,4,Direct,0,0,0,214.0,2,Check-Out,Luxo
2,0.0,0,1,BB,0,A,0,2016,September,9,Direct,0,0,0,145.0,0,Check-Out,Luxo
3,0.0,2,4,BB,0,G,94,2016,September,4,Online TA,0,0,0,199.0,0,Check-Out,Luxo
2,0.0,2,5,BB,0,A,240,2016,September,3,Offline TA/TO,0,0,0,59.8,0,Check-Out,Econômica
1,0.0,2,5,BB,0,A,238,2016,September,3,Online TA,0,0,0,72.9,0,Check-Out,Econômica
2,0.0,2,5,HB,0,D,226,2016,September,4,Offline TA/TO,0,0,0,96.0,0,Check-Out,Padrão
2,0.0,2,5,HB,0,D,226,2016,September,4,Offline TA/TO,0,0,0,92.1,1,Check-Out,Padrão
2,0.0,0,1,BB,0,E,136,2016,September,10,Offline TA/TO,0,0,0,98.0,0,Check-Out,Padrão
2,0.0,0,1,BB,0,E,136,2016,September,10,Offline TA/TO,0,0,0,98.0,0,Check-Out,Padrão
2,0.0,0,1,BB,0,A,54,2016,September,10,Offline TA/TO,0,0,0,138.6,0,Check-Out,Luxo
2,0.0,0,3,BB,0,A,10,2016,September,8,Online TA,0,0,0,159.0,1,Check-Out,Luxo
2,0.0,2,5,BB,0,D,226,2016,September,4,Offline TA/TO,0,0,0,70.0,1,Check-Out,Econômica
2,0.0,0,2,BB,0,A,35,2016,September,9,Online TA,0,0,0,171.0,2,Check-Out,Luxo
2,0.0,0,1,BB,0,A,52,2016,September,10,Direct,0,0,0,75.0,2,Check-Out,Padrão
2,0.0,2,5,BB,0,A,242,2016,September,4,Online TA,0,0,0,81.0,2,Check-Out,Padrão
2,0.0,2,5,BB,0,A,242,2016,September,4,Online TA,0,0,0,82.71,2,Check-Out,Padrão
2,0.0,0,3,BB,1,A,10,2016,September,8,Online TA,0,0,0,171.0,2,Check-Out,Luxo
2,0.0,0,3,BB,1,D,165,2016,September,8,Online TA,0,0,0,166.0,1,Check-Out,Luxo
1,0.0,0,2,BB,1,A,42,2016,September,9,Online TA,0,0,0,162.0,1,Check-Out,Luxo
2,0.0,0,2,BB,0,C,19,2016,September,9,Online TA,0,0,0,168.0,0,Check-Out,Luxo
2,0.0,1,5,BB,2,A,139,2016,September,5,Online TA,0,0,0,165.0,1,Check-Out,Luxo
2,0.0,2,5,HB,1,D,292,2016,September,4,Online TA,0,0,0,143.43,2,Check-Out,Luxo
2,0.0,0,1,BB,0,D,1,2016,September,10,Direct,0,0,0,160.0,0,Check-Out,Luxo
2,0.0,0,2,HB,1,C,29,2016,September,9,Online TA,0,0,0,198.0,0,Check-Out,Luxo
2,0.0,1,5,BB,0,A,13,2016,September,5,Online TA,0,0,0,159.0,1,Check-Out,Luxo
2,0.0,0,2,BB,0,A,3,2016,September,9,Online TA,0,0,0,171.0,1,Check-Out,Luxo
2,0.0,0,3,BB,1,A,1,2016,September,8,Online TA,0,0,0,191.0,1,Check-Out,Luxo
2,0.0,0,1,BB,0,A,3,2016,September,10,Online TA,0,0,0,159.0,2,Check-Out,Luxo
2,0.0,1,5,BB,0,A,139,2016,September,5,Online TA,0,0,0,139.0,1,Check-Out,Luxo
2,0.0,1,5,BB,0,A,138,2016,September,5,Online TA,0,0,0,139.0,1,Check-Out,Luxo
2,0.0,0,2,BB,1,A,8,2016,September,9,Online TA,0,0,0,171.0,1,Check-Out,Luxo
2,1.0,0,3,BB,1,C,205,2016,September,8,Direct,0,0,0,146.1,0,Check-Out,Luxo
1,0.0,2,1,BB,0,A,13,2016,September,11,Direct,0,0,0,99.0,0,Check-Out,Premium
3,0.0,2,5,HB,0,D,283,2016,September,5,Offline TA/TO,0,0,0,130.8,1,Check-Out,Premium
2,0.0,2,5,BB,0,A,287,2016,September,5,Groups,0,0,0,69.0,0,Check-Out,Econômica
2,0.0,2,5,BB,0,D,227,2016,September,5,Offline TA/TO,0,0,0,70.0,0,Check-Out,Econômica
2,0.0,2,5,BB,0,A,287,2016,September,5,Groups,0,0,0,67.0,0,Check-Out,Econômica
2,2.0,1,5,BB,0,G,173,2016,September,6,Online TA,0,0,0,199.0,0,Check-Out,Luxo
1,0.0,1,2,BB,0,A,234,2016,September,9,Offline TA/TO,0,0,0,84.4,1,Check-Out,Padrão
2,2.0,1,5,BB,1,G,173,2016,September,6,Online TA,0,0,0,211.0,0,Check-Out,Luxo
1,0.0,1,2,BB,0,A,234,2016,September,9,Offline TA/TO,0,0,0,82.4,1,Check-Out,Padrão
2,0.0,1,2,BB,0,A,234,2016,September,9,Offline TA/TO,0,0,0,77.03,1,Check-Out,Padrão
2,0.0,1,2,BB,0,A,234,2016,September,9,Offline TA/TO,0,0,0,75.03,1,Check-Out,Padrão
2,0.0,1,2,BB,0,A,115,2016,September,9,Online TA,0,0,0,147.67,1,Check-Out,Luxo
2,0.0,1,2,BB,1,D,7,2016,September,9,Online TA,0,0,0,172.67,1,Check-Out,Luxo
2,0.0,1,2,BB,1,A,139,2016,September,9,Online TA,0,0,0,151.0,2,Check-Out,Luxo
2,0.0,1,2,BB,0,A,139,2016,September,9,Online TA,0,0,0,139.0,2,Check-Out,Luxo
2,0.0,2,5,FB,0,C,154,2016,September,5,Direct,0,0,0,212.6,2,Check-Out,Luxo
2,0.0,1,1,BB,0,F,193,2016,September,10,Direct,0,0,0,150.6,0,Check-Out,Luxo
2,0.0,1,2,BB,0,D,187,2016,September,9,Online TA,0,0,0,146.0,0,Check-Out,Luxo
2,1.0,2,5,BB,0,F,10,2016,September,5,Direct,0,0,0,188.43,0,Check-Out,Luxo
2,0.0,2,5,BB,0,A,231,2016,September,5,Online TA,0,0,0,83.0,1,Check-Out,Padrão
3,1.0,1,3,BB,0,H,37,2016,September,8,Online TA,0,0,0,219.0,0,Check-Out,Luxo
2,0.0,1,2,BB,0,F,11,2016,September,9,Online TA,0,0,0,157.53,2,Check-Out,Luxo
2,1.0,1,3,HB,0,F,9,2016,September,8,Online TA,0,0,0,172.1,1,Check-Out,Luxo
2,0.0,2,5,BB,0,D,190,2016,September,6,Online TA,0,0,0,136.0,0,Check-Out,Luxo
2,1.0,2,5,BB,0,D,237,2016,September,6,Online TA,0,0,0,82.03,2,Check-Out,Padrão
2,0.0,3,5,BB,0,D,223,2016,September,5,Offline TA/TO,0,0,0,77.6,1,Check-Out,Padrão
2,0.0,2,5,BB,0,F,228,2016,September,6,Online TA,0,0,0,87.59,1,Check-Out,Padrão
3,0.0,2,5,BB,0,G,245,2016,September,6,Direct,0,0,0,127.0,2,Check-Out,Premium
2,0.0,1,0,BB,0,D,245,2016,September,12,Offline TA/TO,0,0,0,86.0,1,Check-Out,Padrão
2,0.0,2,5,BB,0,D,245,2016,September,6,Direct,0,0,0,87.0,2,Check-Out,Padrão
2,0.0,1,0,BB,0,G,1,2016,September,12,Direct,0,0,0,215.0,0,Check-Out,Luxo
2,0.0,2,5,BB,0,D,245,2016,September,6,Direct,0,0,0,87.0,2,Check-Out,Padrão
2,0.0,2,0,BB,1,C,15,2016,September,11,Online TA,0,0,0,179.0,1,Check-Out,Luxo
2,0.0,2,0,BB,0,C,12,2016,September,11,Online TA,0,0,0,167.0,1,Check-Out,Luxo
2,0.0,2,2,BB,1,A,15,2016,September,9,Direct,0,0,0,148.0,0,Check-Out,Luxo
2,0.0,4,6,HB,0,A,236,2016,September,3,Offline TA/TO,0,0,0,79.9,0,Check-Out,Padrão
2,0.0,4,6,HB,0,A,232,2016,September,3,Offline TA/TO,0,0,0,79.9,0,Check-Out,Padrão
2,0.0,2,5,HB,0,E,232,2016,September,6,Online TA,0,0,0,150.0,2,Check-Out,Luxo
3,0.0,2,5,HB,0,E,232,2016,September,6,Online TA,0,0,0,203.0,2,Check-Out,Luxo
2,0.0,2,0,BB,1,A,18,2016,September,11,Online TA,0,0,0,141.0,2,Check-Out,Luxo
2,0.0,2,1,BB,1,A,142,2016,September,10,Online TA,0,0,0,151.0,1,Check-Out,Luxo
2,0.0,2,1,BB,0,A,142,2016,September,10,Online TA,0,0,0,139.0,1,Check-Out,Luxo
2,0.0,2,1,BB,0,A,6,2016,September,10,Direct,0,0,0,122.33,0,Check-Out,Premium
2,0.0,4,6,BB,1,D,196,2016,September,3,Online TA,0,0,0,158.0,1,Check-Out,Luxo
2,0.0,4,6,BB,0,A,197,2016,September,3,Online TA,0,0,0,131.0,0,Check-Out,Premium
2,0.0,4,5,BB,0,A,195,2016,September,4,Online TA,0,0,0,121.0,1,Check-Out,Premium
2,0.0,2,5,BB,0,D,245,2016,September,6,Direct,0,0,0,86.71,2,Check-Out,Padrão
2,0.0,1,0,BB,0,A,5,2016,September,12,Online TA,0,0,0,119.0,1,Check-Out,Premium
2,0.0,2,3,HB,0,E,234,2016,September,9,Online TA,0,0,0,119.34,1,Check-Out,Premium
2,0.0,2,5,BB,0,F,231,2016,September,7,Direct,0,0,0,110.5,1,Check-Out,Premium
2,0.0,3,6,BB,0,D,214,2016,September,5,Offline TA/TO,0,0,0,72.0,1,Check-Out,Econômica
2,0.0,2,2,BB,0,A,4,2016,September,10,Direct,0,0,0,119.0,0,Check-Out,Premium
2,0.0,2,3,BB,0,A,110,2016,September,9,Online TA,0,0,0,133.0,2,Check-Out,Premium
2,0.0,0,1,BB,0,D,174,2016,September,13,Offline TA/TO,0,0,0,99.0,0,Check-Out,Premium
2,0.0,0,1,BB,0,D,154,2016,September,13,Offline TA/TO,0,0,0,99.0,0,Check-Out,Premium
2,0.0,1,1,BB,0,A,32,2016,September,12,Online TA,0,0,0,131.0,0,Check-Out,Premium
2,0.0,1,1,BB,0,A,63,2016,September,12,Online TA,0,0,0,119.0,1,Check-Out,Premium
2,0.0,1,1,BB,0,A,32,2016,September,12,Online TA,0,0,0,143.0,0,Check-Out,Luxo
2,0.0,2,1,BB,1,A,34,2016,September,11,Online TA,0,0,0,141.0,3,Check-Out,Luxo
2,0.0,2,1,BB,0,A,34,2016,September,11,Online TA,0,0,0,129.0,2,Check-Out,Premium
2,0.0,2,1,BB,0,A,34,2016,September,11,Online TA,0,0,0,129.0,3,Check-Out,Premium
2,0.0,2,1,BB,1,A,7,2016,September,11,Online TA,0,0,0,127.67,2,Check-Out,Premium
2,0.0,2,1,BB,0,G,7,2016,September,11,Online TA,0,0,0,185.67,2,Check-Out,Luxo
2,1.0,2,1,BB,0,D,7,2016,September,11,Online TA,0,0,0,130.67,2,Check-Out,Premium
2,0.0,2,2,BB,0,A,54,2016,September,10,Online TA,0,0,0,148.5,3,Check-Out,Luxo
2,0.0,1,1,BB,1,H,71,2016,September,12,Online TA,0,0,0,167.0,1,Check-Out,Luxo
2,0.0,1,1,BB,1,A,4,2016,September,12,Direct,0,0,0,98.1,0,Check-Out,Padrão
1,0.0,0,1,BB,0,A,0,2016,September,13,Groups,0,0,0,60.0,0,Check-Out,Econômica
1,0.0,0,1,BB,0,A,84,2016,September,14,Groups,0,0,0,60.0,0,Check-Out,Econômica
2,0.0,1,1,BB,1,A,30,2016,September,12,Online TA,0,0,0,153.0,1,Check-Out,Luxo
2,0.0,0,1,BB,0,A,0,2016,September,13,Online TA,0,0,0,136.0,0,Check-Out,Luxo
2,1.0,1,1,BB,0,D,3,2016,September,12,Direct,0,0,0,135.0,0,Check-Out,Luxo
2,0.0,2,3,BB,0,A,116,2016,September,9,Online TA,0,0,0,130.0,1,Check-Out,Premium
2,0.0,1,1,BB,1,A,4,2016,September,12,Online TA,0,0,0,127.0,2,Check-Out,Premium
2,0.0,0,1,BB,0,A,0,2016,September,13,Online TA,0,0,0,124.0,0,Check-Out,Premium
2,0.0,2,2,BB,1,A,7,2016,September,11,Online TA,0,0,0,126.0,2,Check-Out,Premium
2,0.0,0,2,BB,0,E,52,2016,September,13,Online TA,0,0,0,152.1,1,Check-Out,Luxo
2,0.0,2,5,HB,0,A,230,2016,September,8,Offline TA/TO,0,0,0,81.9,0,Check-Out,Padrão
